Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Rich Hill","BOS",0,1,0,4,0,3.2,12.272732592813576,7.363639555688145,2.454546518562715,0,0.83333333,0.5,0.5,86.48891420717592,4.90909303712543,7.211975121718762,7.257390642560987,4.536666775643608,-0.10884775966405869,"Rich Hill",4806,448179
"Trey Wingenter","- - -",0,0,0,7,0,8.1,6.480000247192392,4.320000164794928,2.160000082397464,0.36666666666666664,0.56338028,0.548387096,0.25,97.2412109375,9.720000370788588,5.957568576946289,6.286479897308354,4.618007903634191,-0.10903582349419594,"Trey Wingenter",17793,622259
"Jordan Wicks","CHC",2,4,0,11,10,46,8.217391815437969,3.913043721637128,1.7608696747367076,0.33093525179856115,0.71428571,0.390410958,0.157894736,92.83283697780679,5.478261210291979,5.218625238683197,5.318653825190215,4.648751156451943,-0.10946052521467209,"Jordan Wicks",30094,696136
"Luke Jackson","- - -",4,3,0,52,0,53,10.018869366752964,4.415094975179273,1.1886794163944197,0.3191489361702128,0.66951567,0.506849315,0.155555555,94.95040002147766,5.094340355976084,4.038732103793762,4.24195163121808,3.808751159046885,-0.11007146909832954,"Luke Jackson",11752,592426
"Joely Rodríguez","BOS",0,1,0,14,0,13.2,7.902441046339163,1.3170735077231939,1.9756102615847908,0.34782608695652173,0.50561798,0.591836734,0.333333333,,5.926830784754372,4.76043643199118,4.922577788587387,3.064631629498595,-0.11061926931142807,"Joely Rodriguez",11487,570257
"Aaron Brooks","OAK",0,2,0,5,4,26.2,4.050000096559526,2.7000000643730178,1.3500000321865089,0.30851063829787234,0.63186813,0.474226804,0.121212121,92.40851100145188,5.062500120699409,6.694176728899932,5.228979827463628,5.1500902282823136,-0.11129261739552021,"Aaron Brooks",12272,605156
"Wade Miley","MIL",0,1,0,2,2,7,2.5714285714285716,5.142857142857143,1.2857142857142858,0.22727272727272727,0.625,0.523809523,0.166666666,90.38611328125,6.428571428571429,8.0495611888024,6.595051206861223,6.033915555051395,-0.11162987351417542,"Wade Miley",8779,489119
"Andrew Saalfrank","ARI",0,0,0,2,0,1,0,36.00003862385125,0,0.5,0.33333333,0.25,0,,36.00003862385125,23.431878850757155,15.166492652906879,16.678502681339516,-0.11240984499454498,"Andrew Saalfrank",26203,685314
"Deivi García","CHW",1,2,1,14,0,14,9.642859770327915,7.0714304982404705,1.285714636043722,0.35,0.45454545,0.333333333,0.105263157,95.26309706289557,7.0714304982404705,4.8383789263533465,5.237908914138014,5.432777518536599,-0.11451289802789688,"Deivi Garcia",20276,665620
"Nick Burdi","NYY",1,0,0,12,0,9.2,11.172418936823652,8.379314202617739,0.9310349114019709,0.19047619047619047,0.95890411,0.272727272,0.083333333,97.6647265625,1.8620698228039418,3.6549941143930544,5.442342895050169,5.974491506392847,-0.11589179188013077,"Nick Burdi",16074,595897
"Anthony Gose","CLE",0,0,0,3,0,4.1,8.307692917141027,2.076923229285257,4.153846458570514,0.4666666666666667,0.69444444,0.470588235,0.4,95.89326615767045,10.384616146426286,10.499699835292018,8.012633979955396,3.7572587518850824,-0.11733882129192352,"Anthony Gose",5097,543238
"Seranthony Domínguez","- - -",3,4,11,63,0,58.2,10.431819651491592,3.221591362960639,1.8409093502632223,0.2631578947368421,0.73883162,0.358024691,0.155844155,97.90028135926573,4.44886426313612,3.728423937527204,4.683525446562266,4.00894547560023,-0.11808723211288452,"Seranthony Dominguez",19249,622554
"Blair Henley","HOU",0,0,0,1,1,0.1,0,81.0000844896721,0,0.8,0.375,0.4,0,92.24776204427083,135.00014081612017,15.535617826838015,39.16651732925518,48.23857722948226,-0.12046951800584793,"Blair Henley",26190,668874
"Zach Brzykcy","WSN",0,0,0,6,0,5.2,6.352941889251472,4.764706416938604,3.176470944625736,0.3684210526315789,0.32608696,0.285714285,0.181818181,93.98627761314656,14.294119250815813,8.049426246675361,7.931186195228399,6.278025857120664,-0.12090031057596207,"Zach Brzykcy",27783,694350
"Mike Clevinger","CHW",0,3,0,4,4,16,8.437501005828501,5.0625006034971,2.2500002682209335,0.36,0.70866142,0.339622641,0.16,93.55582819065125,6.7500008046628,6.873605099360984,6.228980143368288,5.341493172293263,-0.12141888588666916,"Mike Clevinger",12808,605182
"Antonio Senzatela","COL",0,1,0,3,3,12.1,5.1081082397695035,5.837837988308004,2.1891892456155015,0.3333333333333333,0.69148936,0.435897435,0.2,94.76309967041016,6.567567736846505,8.976677917437943,7.139452853666076,5.816219800099876,-0.12164342403411865,"Antonio Senzatela",15488,622608
"Luis Frías","- - -",0,1,0,11,0,9.2,11.172415630145835,6.5172424509184035,1.8620692716909724,0.53125,0.43103448,0.411764705,0.25,96.2218501984127,13.965519537682292,8.043981276997838,5.545790514339371,4.107452407125379,-0.12848595157265663,"Luis Frias",21997,666818
"Tim Mayza","- - -",0,2,0,50,0,42.2,5.9062514081600686,3.1640632543714653,1.054687751457155,0.3356164383561644,0.57142857,0.452702702,0.104166666,,6.328126508742931,5.094070886232939,4.502417596802191,4.679989596138255,-0.13033147156238556,"Tim Mayza",15042,641835
"Clayton Andrews","NYY",0,0,0,1,0,0.1,27.000028163224034,0,27.000028163224034,0,1,0,1,91.62059783935547,27.000028163224034,4.8346703573205785,45.1665235877494,10.702512857650452,-0.13059985637664795,"Clayton Andrews",23631,677076
"Ky Bush","CHW",0,3,0,4,4,17.2,5.6037737865726465,8.150943689560213,1.0188679611950267,0.3157894736842105,0.76023392,0.368421052,0.076923076,91.81214913922156,5.6037737865726465,5.610451153829777,6.279687437496821,7.033209269997471,-0.13402009010314941,"Ky Bush",29823,681066
"Parker Dunshee","ATL",0,0,0,1,0,2.1,11.571430147910819,7.714286765273879,7.714286765273879,0.3333333333333333,0.47619048,0.375,0.5,92.771484375,19.2857169131847,18.902688788028275,15.595052900119935,7.0442090029688185,-0.13529956340789795,"Parker Dunshee",20018,670161
"Nick Hernandez","HOU",0,0,0,5,0,8,11.250001341104667,1.1250001341104667,4.500000536441867,0.3157894736842105,0.74074074,0.391304347,0.444444444,90.87237079326923,7.875000938773267,4.163764873804252,7.541480299830499,2.7424891847457777,-0.13798926770687103,"Nick Hernandez",19281,663321
"Mike Burrows","PIT",1,0,0,1,0,3.1,5.40000051498418,8.10000077247627,2.70000025749209,0.125,0.83333333,0.444444444,0.25,94.4285987647804,2.70000025749209,6.491070993141765,8.566480293273976,6.4808901818428435,-0.1380537897348404,"Mike Burrows",24728,681347
"Lucas Gilbreath","COL",0,0,0,3,0,1,0,9.000009655962813,9.000009655962813,0.6666666666666666,0.39473684,0.5,0.5,92.143798828125,54.00005793577688,7.797097994961205,22.166500163100178,12.190506272463615,-0.13837309181690216,"Lucas Gilbreath",21290,656458
"Victor Mederos","LAA",0,1,0,4,0,5.1,8.43750050291422,10.125000603497064,1.687500100582844,0.4,0.51724138,0.4375,0.2,97.27209123883928,11.812500704079909,11.22722997596571,7.103980012983098,6.083987833019826,-0.13841868937015533,"Victor Mederos",31533,682989
"Eric Orze","NYM",0,1,0,2,0,1.2,5.400002059937309,10.800004119874618,5.400002059937309,0.3333333333333333,0.43478261,0.142857142,0.2,94.03003607855902,21.600008239749236,5.760874745546759,15.166484355928262,11.90250832948582,-0.13929690420627594,"Eric Orze",27626,679358
"Ricardo Pinto","PHI",0,0,1,6,0,10.2,6.750000402331376,4.21875025145711,1.687500100582844,0.40476190476190477,0.51724138,0.59090909,0.166666666,94.12042236328125,10.968750653788486,4.647242786245745,6.072729951515804,5.336239364617144,-0.14053010940551758,"Ricardo Pinto",16318,620982
"Gerson Garabito","TEX",0,2,0,18,2,26.1,7.518988794059037,4.101266614941293,1.3670888716470977,0.2602739726027397,0.71856287,0.342105263,0.129032258,93.53492238898026,4.7848110507648425,6.5675514689225505,5.293062467518614,5.098338148624643,-0.14100861549377441,"Gerson Garabito",19835,642520
"Joe La Sorsa","WSN",0,0,0,16,0,17.2,7.132077268368015,2.547170452988577,2.0377363623908615,0.26,0.8045977,0.384615384,0.2,90.7873065655048,4.584906815379438,4.353246738428396,5.5438388677458,4.312149960736194,-0.14180509746074677,"Joe La Sorsa",25481,686747
"Jacob Lopez","TBR",0,0,0,4,1,10.1,6.9677421498373135,6.096774381107649,1.7419355374593284,0.1111111111111111,0.625,0.206896551,0.1,90.58964192708333,5.225806612377985,3.741765713290862,6.74712504973397,7.157463913109507,-0.14230243861675262,"Jacob Lopez",25098,682052
"Adrian Houser","NYM",1,5,1,23,7,69.1,5.841346582364785,4.153846458570514,1.0384616146426284,0.3,0.62753036,0.484581497,0.103896103,93.81407020970394,5.841346582364785,5.220287983421042,4.926095291989805,5.105296948584282,-0.14314868673682213,"Adrian Houser",12718,605288
"Jaden Hill","COL",0,0,0,9,0,10.2,5.062500301748532,3.375000201165688,1.687500100582844,0.1935483870967742,0.625,0.606060606,0.166666666,96.86682942708333,5.062500301748532,3.151184408320971,6.16647995710374,5.42998937020508,-0.14559489488601685,"Jaden Hill",30250,677955
"Seth Johnson","PHI",0,1,0,1,1,2.1,0,11.571430147910819,3.8571433826369397,0.5,0.20833333,0.266666666,0.125,95.32708740234375,34.71429044373246,13.558783544915514,12.595052491402313,12.207652688526824,-0.14618271589279175,"Seth Johnson",26020,686751
"Garrett Stubbs","PHI",0,0,0,4,0,4,0,4.5,4.5,0.26666666666666666,0.19230769,0.411764705,0.25,59.33323692908654,15.75,5.601043308145368,11.166479778289794,7.690496590733528,-0.14730145037174225,"Garrett Stubbs",18067,596117
"Bryan Shaw","CHW",0,1,0,5,0,4,9.00000429153647,9.00000429153647,2.2500010728841175,0.4666666666666667,0.66037736,0.25,0.125,,9.00000429153647,7.530122717163636,7.416481804848684,7.1904985095351845,-0.14737173914909363,"Bryan Shaw",8110,543766
"Brandon Leibrandt","CIN",0,0,0,2,0,6.1,7.1052635145319645,2.8421054058127857,4.263158108719178,0.36363636363636365,0.68181818,0.56,0.375,88.88048444475446,9.94736892034475,3.851410077531182,8.692795845147991,4.444806250312528,-0.15101370215415955,"Brandon Leibrandt",16135,605335
"Touki Toussaint","CHW",1,2,0,11,0,23,10.17391473088716,7.0434794290757266,1.1739132381792878,0.463768115942029,0.70281124,0.513888888,0.176470588,91.79297614820075,7.434783841802156,5.651772328532864,5.079523573841227,4.501442734735502,-0.15256367623806,"Touki Toussaint",16929,657053
"Darius Vines","ATL",0,1,0,4,2,13.2,5.926829544012932,2.634146464005748,2.634146464005748,0.3541666666666667,0.58823529,0.403846153,0.173913043,90.92526528269974,8.560976008018681,6.44294060438517,6.751845798742063,5.491567204242505,-0.15293815173208714,"Darius Vines",25928,670241
"Seth Martinez","HOU",3,2,1,44,0,52.2,6.151899476823864,3.075949738411932,1.1962026760490847,0.267515923566879,0.76797386,0.403726708,0.106060606,91.02888723080524,3.588608028147254,4.088465151008652,4.780404023752846,4.947351287146491,-0.15306991338729858,"Seth Martinez",21045,661527
"Vidal Bruján","MIA",0,0,0,2,0,1.2,5.400002059937309,16.20000617981193,10.800004119874618,0.5555555555555556,0.36585366,0.181818181,0.333333333,74.35539899553571,43.20001647949847,30.332181587140354,24.76648801803903,14.6097144059361,-0.1540079265832901,"Vidal Brujan",20536,660644
"Shelby Miller","DET",6,8,2,51,0,55.2,7.922157136317661,2.101796791267951,1.4550900862624274,0.21476510067114093,0.60344828,0.398734177,0.123287671,93.62597087378641,4.526946935038663,3.7622315777697843,4.477857263439884,4.358874253448959,-0.15655456483364105,"Shelby Miller",10197,571946
"Matt Carasiti","COL",0,1,0,7,0,8.2,7.269232902301759,3.115385529557897,2.076923686371931,0.4666666666666667,0.58139535,0.46875,0.333333333,94.83487955729167,10.384618431859657,8.734905770885929,5.935711360119036,3.9824858374292473,-0.16146403551101685,"Matt Carasiti",13276,571539
"Tyler Beede","CLE",1,0,0,13,0,14,11.571429359669642,5.785714679834821,1.285714373296627,0.3888888888888889,0.55555556,0.432432432,0.166666666,94.23315085827464,8.357143426428074,4.826661328431823,5.023622761940478,4.462487071906314,-0.16438494622707367,"Tyler Beede",16981,595881
"Miguel Castro","ARI",0,0,0,11,0,13.2,5.268293663265631,1.9756101237246115,1.9756101237246115,0.3469387755102041,0.75757576,0.470588235,0.1875,,5.926830371173835,6.184810057332494,5.727455864599477,4.643953309286822,-0.1701621115207672,"Miguel Castro",15684,612434
"Kai-Wei Teng","SFG",0,0,0,4,0,11,5.727273223813944,6.545455112930221,1.6363637782325553,0.35135135135135137,0.56603774,0.435897435,0.133333333,94.26187838040866,9.818182669395332,6.884254418190949,6.711934631126998,6.4101278861726945,-0.1705530732870102,"Kai-Wei Teng",24282,678906
"Yonny Chirinos","MIA",0,2,0,6,6,30,7.5,3.9,2.1,0.375,0.77235772,0.362745098,0.145833333,92.94357115963855,6.3,4.664367540915238,6.133146444956462,5.519026561578115,-0.17172372341156006,"Yonny Chirinos",16401,630023
"Brandon Williamson","CIN",0,0,0,4,3,14.1,7.534884389379137,3.139535162241307,2.5116281297930456,0.16666666666666666,0.87719298,0.325,0.210526315,92.81027123235887,3.7674421946895684,4.750641820771563,6.58508473273033,4.961467824847525,-0.17202644236385822,"Brandon Williamson",25463,682227
"John Curtiss","COL",0,0,0,3,0,2.1,3.8571433826369397,0,7.714286765273879,0.4444444444444444,0.625,0.09090909,0.333333333,94.03091251148896,15.428573530547759,7.508855767206976,13.452195465321633,6.197358950070541,-0.17581450939178467,"John Curtiss",16128,595928
"Zebby Matthews","MIN",1,4,0,9,9,37.2,10.274336976875844,2.6283187615263786,2.6283187615263786,0.36363636363636365,0.67901235,0.380165289,0.207547169,94.87341069240196,6.690265938430782,5.9043900863984025,5.715152516739616,4.046208480069212,-0.17926111817359924,"Zebby Matthews",31827,805673
"Jonathan Bermúdez","MIA",0,1,0,3,1,6.2,5.40000051498418,2.70000025749209,2.70000025749209,0.391304347826087,0.73770492,0.4,0.166666666,88.96922200520834,8.10000077247627,5.571236406560231,7.6664802074432785,6.4880952262630895,-0.18034093640744686,"Jonathan Bermudez",21241,642834
"Riley O'Brien","STL",0,0,0,8,0,8,12.37500295043062,9.000002145767724,2.250000536441931,0.4583333333333333,0.625,0.384615384,0.2,96.43820190429688,11.250002682209654,6.344147922706436,7.041480702162009,5.681490885692503,-0.18109653890132904,"Riley O'Brien",20348,676617
"Michael Petersen","- - -",3,1,0,16,0,19.2,6.406780489489085,5.033898956027138,1.3728815334619469,0.29508196721311475,0.65972222,0.265625,0.09375,97.1337640224359,5.949153311668436,5.104637585882095,5.556310595797628,6.033476877794053,-0.18207381665706635,"Michael Petersen",20827,656848
"David Bednar","PIT",3,8,23,62,0,57.2,9.052024119385308,4.369942678323942,1.4046244323184098,0.27439024390243905,0.62154696,0.370588235,0.1125,97.318359375,5.7745671106423515,4.26123008438489,4.796537761474123,4.865219951088323,-0.1830412894487381,"David Bednar",19569,670280
"Matt Sauer","KCR",0,0,0,14,0,16.1,4.959184059546651,6.061224961668128,1.653061353182217,0.3333333333333333,0.68181818,0.317460317,0.09090909,95.3331074617347,7.714286314850345,5.743278082434471,6.656275968341141,7.323395045092614,-0.1838213950395584,"Matt Sauer",22284,669422
"Jose E. Hernandez","PIT",1,1,1,7,0,5.1,6.750002816320641,6.750002816320641,1.6875007040801602,0.25,0.92105263,0.176470588,0.1,93.44358723958334,3.3750014081603203,9.783421111636681,6.353981108218987,6.751497035741556,-0.18391165137290955,"Jose E. Hernandez",22318,669796
"Tyler Matzek","ATL",0,0,0,11,0,10,9.000001716614097,2.700000514984229,2.700000514984229,0.40625,0.54054054,0.314285714,0.23076923,93.89904477415966,9.900001888275506,7.199708085304299,5.966480312347514,4.0320908714804355,-0.1851990669965744,"Tyler Matzek",10058,554431
"Elieser Hernández","- - -",0,1,0,9,1,15.2,4.595745147111075,2.8723407169444224,2.8723407169444224,0.1956521739130435,0.66666667,0.215686274,0.166666666,91.94078935895648,6.319149577277729,6.446452131414028,7.251586575721863,5.997985524282125,-0.18598922714591026,"Elieser Hernandez",16933,622694
"J.P. Feyereisen","LAD",0,1,1,10,0,11,7.363637002046499,4.090909445581388,2.454545667348833,0.26666666666666666,0.546875,0.333333333,0.1875,91.89094669117647,8.181818891162775,8.327682741684093,6.711934631126998,5.365764923467216,-0.19191566109657288,"J.P. Feyereisen",16610,656420
"Blake Walston","ARI",1,0,0,7,2,18.1,8.8363647088927,4.909091504940389,1.9636366019761555,0.25,0.72649573,0.346153846,0.166666666,91.40726615287163,4.41818235444635,4.984467465518773,6.166480142420033,5.309472861089734,-0.19313142076134682,"Blake Walston",26270,686796
"Tom Cosgrove","SDP",0,1,0,18,0,14.2,9.204548846100252,3.681819538440101,1.8409097692200505,0.4166666666666667,0.48611111,0.38,0.166666666,,11.65909520506032,4.829526371077299,5.825571667163201,5.022127142394243,-0.19513024389743805,"Tom Cosgrove",23443,676680
"Jesse Chavez","ATL",2,2,0,46,0,63.1,7.8157905721269705,2.7000003794620446,1.4210528312958128,0.27932960893854747,0.8030303,0.430851063,0.158730158,,3.126316228850788,4.2449770496671535,4.42963785055274,3.881056661748712,-0.19644536077976227,"Jesse Chavez",5448,445926
"Chris Stratton","KCR",4,3,4,57,0,58.1,6.788572464425381,5.091429348319036,0.7714286891392479,0.27906976744186046,0.62195122,0.448863636,0.078125,91.87176368733509,5.554286561802584,4.983920574670581,4.623622857775041,5.168226449415517,-0.19810079038143158,"Chris Stratton",13761,608717
"Tanner Rainey","WSN",0,0,0,50,0,51,7.764706463137343,5.117647441613249,1.411764811479517,0.2671232876712329,0.75581395,0.281045751,0.094117647,94.21664437875376,4.764706238743369,5.497908990480458,5.4213819077362455,5.902180267794263,-0.19863010942935944,"Tanner Rainey",17610,663432
"Kenny Rosenberg","LAA",0,1,0,7,1,24,6.37500025331975,3.0000001192092944,1.8750000745058089,0.3108108108108108,0.65517241,0.371794871,0.147058823,90.49851896324937,6.000000238418589,5.885937039492469,5.458146536019116,4.891825088996502,-0.200484000146389,"Kenny Rosenberg",20009,670046
"JT Chargois","- - -",3,1,0,36,0,36.1,7.431194090941806,3.2201841060747824,1.486238818188361,0.18947368421052632,0.98039216,0.366336633,0.136363636,94.80777316623264,2.2293582272825416,4.225552567100892,4.900425066176217,4.584692066148183,-0.2012924626469612,"JT Chargois",13767,608638
"Riley Pint","COL",0,0,0,4,0,3.1,18.900007209780583,13.500005149843274,5.400002059937309,0.5,0.43478261,0.25,0.4,94.87266438802084,21.600008239749236,7.398944528411365,13.066483554841529,7.534494053887807,-0.20184417068958282,"Riley Pint",21858,666207
"Domingo Germán","PIT",0,1,0,7,2,20.2,7.838709918566978,5.661290496742818,1.7419355374593284,0.3333333333333333,0.61046512,0.333333333,0.133333333,90.841494140625,7.838709918566978,5.543474945420382,6.118092772318102,5.796814642433885,-0.20277759432792664,"Domingo German",17149,593334
"Kaleb Ort","HOU",1,1,0,22,0,24.2,9.486488198084892,1.4594597227822912,2.5540545148690095,0.16071428571428573,1,0.338709677,0.205882352,97.55764124076354,2.5540545148690095,3.030898557364,5.234047718898041,3.6289779351769167,-0.2159852683544159,"Kaleb Ort",20061,672391
"Johnny Cueto","LAA",0,2,0,2,2,11.1,4.764706015999345,2.3823530079996726,3.176470677332897,0.2702702702702703,0.70175439,0.414634146,0.222222222,91.26222330729166,7.147059023999018,10.843929929809402,7.490009311326238,5.303199071634356,-0.2237800657749176,"Johnny Cueto",6893,456501
"Nick Anderson","KCR",3,1,1,37,0,35.2,7.31775753112205,3.7850469988562323,1.514018799542493,0.28431372549019607,0.79812207,0.398148148,0.136363636,94.74593777126736,4.037383465446648,5.253003292737705,5.073021970306268,4.751387457852154,-0.2244325578212738,"Nick Anderson",18337,623433
"Sean Newcomb","OAK",1,0,0,7,0,10,6.300000600814877,7.2000006866455735,1.8000001716613934,0.25925925925925924,0.72368421,0.5,0.2,93.87452294360632,6.300000600814877,5.703165928397615,7.066480150222814,5.978488452685706,-0.22588562965393066,"Sean Newcomb",16943,656794
"Tanner Gordon","COL",0,6,0,8,8,34.1,6.81553423300194,1.5728155922312168,2.6213593203853613,0.3706896551724138,0.57446809,0.37704918,0.204081632,92.18538519246688,8.650485757271692,5.796538030713502,6.137353674726539,4.508860757274178,-0.23351940512657166,"Tanner Gordon",27669,685299
"Cristian Mena","ARI",0,0,0,1,1,3,6,9,6,0.25,0.71428571,0.4,0.4,95.435791015625,12,10.39288538493039,13.49981311162313,7.35316045532624,-0.23767128586769104,"Cristian Mena",27974,691441
"Matt Bowman","- - -",1,0,0,25,1,30.2,7.043479515778543,3.815218071046711,1.4673915657871965,0.23863636363636365,0.76470588,0.440860215,0.142857142,93.8125991821289,4.402174697361589,4.861357020975649,5.188219268929933,4.794315749329,-0.23992838710546494,"Matt Bowman",13528,621199
"Steven Okert","MIN",3,2,1,44,1,35.1,8.405663182578614,4.075473058219934,1.5283023968324754,0.30392156862745096,0.71428571,0.326923076,0.130434782,93.02947998046875,5.094341322774918,4.0074741401333585,5.119310618686848,4.880227143224153,-0.24032206321135163,"Steven Okert",13580,595345
"Daulton Jefferies","- - -",0,2,0,6,1,14.2,7.363636682841418,2.454545560947139,2.454545560947139,0.38461538461538464,0.38461538,0.392857142,0.16,93.31519458912037,9.818182243788556,4.278732527463564,6.098298087198877,5.1301305558354,-0.2411702163517475,"Daulton Jefferies",19345,641726
"Jack Leiter","TEX",0,3,0,9,6,35.2,7.822430255142562,4.289719817336244,1.766355218903159,0.3217391304347826,0.46125461,0.381355932,0.137254901,96.70579295749279,8.831776094515796,6.143947980520829,5.661806992295846,5.27243581748537,-0.24609831720590591,"Jack Leiter",30146,683004
"Matt Koch","COL",0,0,1,2,0,0.1,0,27.000028163224034,27.000028163224034,0.6666666666666666,0,0.25,0.5,92.96694510323661,81.0000844896721,23.758699268298304,51.166529846243634,21.238549066258223,-0.2466430515050888,"Matt Koch",13420,571863
"Jonathan Heasley","BAL",0,1,0,4,0,5.1,6.750000402331376,5.062500301748532,3.375000201165688,0.42105263157894735,0.26785714,0.666666666,0.5,93.52251325334821,16.87500100582844,8.557725976893257,8.791480113565942,5.050486195251729,-0.24876287579536438,"Jonathan Heasley",22224,669169
"Angel Chivilli","COL",2,3,1,30,0,31.2,7.957895855256552,2.8421056625916257,1.989473963814138,0.27586206896551724,0.77639752,0.5,0.225806451,96.16161653037383,4.547369060146601,4.815778872672046,5.3138485011368015,3.9203407450662517,-0.24896635115146637,"Angel Chivilli",26790,683409
"José Cisnero","LAA",0,0,0,15,0,15.2,9.76595962657433,4.595745706623215,2.2978728533116075,0.32558139534883723,0.58035714,0.413043478,0.222222222,95.58019649621212,6.893618559934822,5.984746989654952,6.2303102493719384,4.648362107684371,-0.25037986040115356,"Jose Cisnero",6399,542585
"Yunior Marte","PHI",0,0,0,23,0,26,7.961539045593486,5.192308073213143,1.7307693577377141,0.34523809523809523,0.64285714,0.449438202,0.2,97.20133231026786,6.9230774309508565,6.281780808959258,5.628018420405656,4.581872580412649,-0.2511533796787262,"Yunior Marte",14416,628708
"Mason Black","SFG",1,5,0,9,8,36.1,7.678899754419218,3.7155966553641377,1.7339451058365976,0.34513274336283184,0.70110701,0.319327731,0.127272727,92.52458370011738,6.440367535964505,5.894988273820502,5.450883647884043,5.23511653750691,-0.25553521513938904,"Mason Black",30171,696131
"Bryse Wilson","MIL",5,4,0,34,9,104.2,7.050955842313089,2.665605257459826,1.7197453273934362,0.26885245901639343,0.80733945,0.377708978,0.143884892,93.647109375,4.041401519374575,5.3000854549192375,5.0868620605457995,4.610771284475122,-0.2562295123934746,"Bryse Wilson",19990,669060
"Drew Smyly","CHC",4,8,0,50,0,58.2,8.590910580532869,3.8352279377378875,1.5340911750951551,0.2883435582822086,0.78873239,0.352941176,0.136986301,,3.8352279377378875,3.700570384901836,4.905116443397637,4.570626845413412,-0.25690513849258423,"Drew Smyly",11760,592767
"Zack Kelly","BOS",6,3,0,49,3,56.2,9.688236707205798,4.288235919582894,1.5882355257714422,0.24113475177304963,0.71186441,0.473333333,0.192307692,96.61027187771268,3.9705888144286052,4.18210735297374,4.84295061104854,3.9363228986385077,-0.2594481110572815,"Zack Kelly",20349,677161
"Jake Bloss","HOU",0,1,0,3,3,11.2,8.485714748149041,2.314285840404284,3.857143067340473,0.3055555555555556,0.83333333,0.25,0.238095238,93.59375,6.942857521212852,5.407130572354644,7.623622878327675,4.7738092827959475,-0.2645530104637146,"Jake Bloss",33168,814005
"Paolo Espino","TOR",0,1,0,3,1,8.2,3.1153848439278855,5.192308073213143,3.1153848439278855,0.34375,0.75949367,0.314285714,0.1875,88.21464186448317,8.307692917141027,9.805493788065188,9.051095594598024,7.342495603819321,-0.2669845372438431,"Paolo Espino",8246,502179
"Jay Jackson","MIN",1,2,0,20,0,26.1,9.911393601549559,3.075949738411932,2.3924053520981694,0.30434782608695654,0.47794118,0.355263157,0.21875,92.03648639547414,7.5189882494513895,4.6811765940547065,5.444961066002337,3.826641971873295,-0.2672027051448822,"Jay Jackson",7432,543351
"Jacob Latz","TEX",2,3,0,46,0,43.2,8.24427744995152,5.564887278717276,1.236641617492728,0.2796610169491525,0.80204778,0.360655737,0.107142857,95.15597792288557,3.709924852478184,4.884216850421023,5.044342975223197,5.197147697797357,-0.27746468782424927,"Jacob Latz",21306,656641
"Zach Plesac","LAA",1,1,0,3,3,12,3.7500002980232474,5.250000417232546,3.000000238418598,0.21052631578947367,0.59701493,0.195121951,0.153846153,90.40425441576087,8.250000655651144,8.084902110397175,8.416480195522341,7.3591649916418564,-0.28325653076171875,"Zach Plesac",19979,668676
"Allan Winans","ATL",0,2,0,2,2,7.2,4.695652563315065,4.695652563315065,3.521739422486299,0.36666666666666664,0.28985507,0.515151515,0.3,90.34786854619566,15.260870830773962,6.831675154216338,8.77517589558279,5.660403993221923,-0.28530269861221313,"Allan Winans",21238,642216
"Zack Thompson","STL",0,2,0,5,2,17,10.588236482085787,4.235294592834315,3.176470944625736,0.375,0.6097561,0.407407407,0.272727272,91.40547652793141,9.529412833877208,4.815405843104245,6.990009619042996,4.358490790669892,-0.28779120557010174,"Zack Thompson",25918,668868
"Adam Mazur","SDP",1,3,0,8,8,33.2,5.881188563068394,5.61386181020165,1.6039605172004712,0.31775700934579443,0.64102564,0.336283185,0.117647058,94.57932044719827,7.485149080268866,5.70307929829709,6.22588594998699,6.199522444549446,-0.28989285230636597,"Adam Mazur",31900,800049
"Spencer Bivens","SFG",3,1,1,27,2,48.2,6.842466513241354,2.034246801233916,1.6643837464641134,0.2638888888888889,0.84051724,0.539473684,0.176470588,94.84339203705659,3.143835965543325,4.034626757495979,4.789767629779487,3.9701599096704827,-0.2912105731666088,"Spencer Bivens",30226,702352
"Jordan Romano","TOR",1,2,8,15,0,13.2,8.560976605412623,2.6341466478192688,2.6341466478192688,0.3,0.71428571,0.279069767,0.222222222,96.5783999544903,6.5853666195481715,7.228669814110568,6.166480127195074,4.353027573262517,-0.292381227016449,"Jordan Romano",16122,605447
"Jonathan Bowlan","KCR",0,1,0,1,1,2.2,10.125002413988689,10.125002413988689,10.125002413988689,0.375,1,0.363636363,0.6,95.559033203125,13.500003218651585,6.697594601376706,18.91648353338331,7.126496484097351,-0.2951819598674774,"Jonathan Bowlan",24607,680742
"Brendon Little","TOR",1,2,1,49,0,45.2,7.0948920913790054,3.7445263815611414,1.3795623511014732,0.26153846153846155,0.78125,0.708955223,0.35,,3.7445263815611414,4.138663260821949,4.896407170940849,3.565899607214159,-0.30625560879707336,"Brendon Little",21574,663893
"Max Meyer","MIA",3,5,0,11,11,57,7.2631578947368425,3,2.210526315789474,0.2891566265060241,0.71428571,0.5,0.215384615,94.15740184294872,5.684210526315789,4.648862266373837,5.9033218835529535,4.434559539770871,-0.313399076461792,"Max Meyer",27474,676974
